Organization Name,Organization Name URL,Full Description,Website,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Founded Date Precision,Number of Employees,Monthly Visits,Headquarters Regions,Postal Code,Diversity Spotlight,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Industry Groups,Number of Founders,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Contact Job Departments,Number of Contacts,Number of Private Contacts,Average Visits (6 months),Monthly Visits Growth,Estimated Revenue Range,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Number of Alumni,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors
W.O.L.F,https://www.crunchbase.com/organization/w-o-l-f,"W.O.L.F srl is a premium cannabis producer and seller that research and develops biopharmaceutical products and molecules derived from Cannabis Sativa l. W.O.L.F srl is the owner of the brand ITALIAN GENETICS. Italian Genetics has now reached new standards in terms of quality, flavors, and potency of Cannabis. Italian Genetics is a brand dedicated to customer care, scientific innovation, research and understanding of the therapeutic benefits of Cannabis. The company offers a variety of premium products to customers looking for a safe, consistent and effective cannabis and molecule.",https://italiangenetics.com/,"Agriculture, Biotechnology, Cannabis, Pharmaceutical","Lodi, Lombardia, Italy",Biotechnology,"3,483,540",2017-05-23,day,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",26900,,Closed,,,,none,For Profit,,,,info@thewolfcompany.eu,+39 371 4662200,,,,,,,,,,,,,,,,"Agriculture and Farming, Biotechnology, Community and Lifestyle, Food and Beverage, Health Care, Science and Engineering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VoThinkUs,https://www.crunchbase.com/organization/vothinkus,"VoThinkUs is an independent, non-partisan platform responsible for organizing worldwide elections and referendums. It offers an online platform and mobile app that allows users to create and manage elections and referendums. Users can create new elections; elect a class representative, and so on. VoThinkUs acts as a personal tool for brainstorming, and group and business decision making. VoThinkUs was launched in May 2012 and is based in Milan, Italy.",http://VoThink.Us,"Android, Apps, iOS, Mobile","Milan, Lombardia, Italy","VoThinkUs is an independent, non-partisan platform responsible for organizing worldwide elections and referendums.","3,653,161",2012-05-06,day,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",20152,,Closed,,,,none,For Profit,http://twitter.com/VoThinkUs,,,info@VoThink.Us,34676868444,1,,,,,,,,,,,,,,,"Apps, Mobile, Platforms, Software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volumeet,https://www.crunchbase.com/organization/volumeet,"Volumeet allows performers, record labels, festivals to offer exclusive and unpublished content to their fans, thanks to an innovative fan base management platform. A brand new way to get closer to their most valuable fans. Fans subscribe to their favourite artist/s in order to be provided with unique experience and receive special gadgets and exclusive merchandising through a privileged channel. Using the platform is very straightforward: in just 3 steps you can have your own channel ready and you can start offering exclusive content to your fans. Thanks to an intuitive reserved area you can keep subscriptions under control and have a clear picture of the profits thanks to clear and well-designed charts&graphs, apart from being able to upload exclusive content immediately, directly in your own fan club.",https://www.musifyclub.com,"Art, Music, Social Media","Naples, Campania, Italy","Volumeet allows music artists, record labels, festivals to manage a create a subscription membership, like a fan club.","189,805",2013-05-05,day,1-10,"7,494","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,http://twitter.com/volumeet,http://www.facebook.com/volumeet,https://www.linkedin.com/company/volumeet,info@volumeet.com,+39 3896868162,,,,,,,,,,,,,,,,"Internet Services, Media and Entertainment, Music and Audio",2,"Edoardo Biraghi, Massimo Morgante",2,Seed,2017-07-31,295000,EUR,348710,Seed,,,,,-77.51%,$1M to $10M,,,,,,,295000,EUR,348710,Seed,295000,EUR,348710,295000,EUR,348710,"VentureOut, Digital Magics",1,2
Volta Green Energy S.r.l,https://www.crunchbase.com/organization/volta-green-energy-s-r-l,"Volta Green Energy was founded by people with 10+ years of experience in renewable energy, with more than 350MW of wind farms and 16MW of solar farms developed, built, and managed.",https://www.voltagreenenergy.com/,Energy,"Rovereto, Trentino-Alto Adige, Italy",Volta Green Energy was founded by people with 10+ years of experience in renewable energy.,"1,905,983",2017-01-01,year,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",38068,,Closed,2021-12-27,day,,none,For Profit,,,https://www.linkedin.com/company/voltagreenenergy,info@voltagreenenergy.com,+39-0464625101,,,,,,,,,,,,,,,,Energy,,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vodafone Italia,https://www.crunchbase.com/organization/vodafone-italy,"Vodafone Italy is a mobile telecommunications provider that offers mobile and broadband services. Founded in 1994 as Omnitel, in 2001, following the acquisition by the Vodafone Group, it changed its name to Omnitel Vodafone, in 2002 it changed again to Vodafone Omnitel, and then in 2003 it took on its current name. On 31 December 2024, Swisscom acquired Vodafone Italy, integrating it with Fastweb to create Fastweb + Vodafone.",https://www.vodafone.it/,Telecommunications,"Milano, Lombardia, Italy",Vodafone Italia is a mobile telecommunications provider that offers mobile and broadband services.,"880,688",1994-01-01,month,10001+,"6,031,380","European Union (EU), Europe, Middle East, and Africa (EMEA)",20147,,Closed,2024-01-01,day,2024-12-31,day,For Profit,https://twitter.com/vodafoneit,https://www.facebook.com/vodafoneit,https://www.linkedin.com/company/vodafone-italiaspa/,vodafoneomnitel@pocert.vodafone.it,+39 06 8692 9038,24,,,2,,,,,,,,,,,,Hardware,,,,M&A,,,,,,,,,"6,704,602.50",-8.41%,,,,,,,,,,,,,,,,,,,,
Vitaldent Italia,https://www.crunchbase.com/organization/vitaldent-italia,"Vitaldent Italia offers dentistry services, such as implant surgery, orthodontics, dental aesthetics, pediatric and conservative dentistry.",https://www.vitaldentitalia.it/,"Dental, Fitness, Health Care, Wellness","Milan, Lombardia, Italy","Vitaldent Italia offers dentistry services, such as implant surgery, orthodontics, dental aesthetics, pediatric and conservative dentistry.","2,392,081",2005-01-01,year,501-1000,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",20124,,Closed,2021-02-03,day,,none,For Profit,https://twitter.com/VitaldentItalia,https://www.facebook.com/vitaldentitalia/,https://it.linkedin.com/company/vitaldent-italia,info.it@vitaldent.com,800 699 927,,,,,,,,,,,,,,,,"Health Care, Sports",,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualFood,https://www.crunchbase.com/organization/visualfood,,http://www.visualfood.org/,"Food and Beverage, Food Processing, Training","Modena, Emilia-Romagna, Italy",VisualFood is a food and beverage company.,"3,354,969",2012-01-01,day,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,https://twitter.com/visualfoodworld,https://www.facebook.com/VisualFoodItaly/,,info@visualfood.org,39-059-978-0414,,,,,,,,,,,,,,,,"Education, Food and Beverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visual Box,https://www.crunchbase.com/organization/visual-box,"Visual Box is in international fashion, beauty, design and lifestyle media monitoring and analysis, providing editorial evaluations, advertising studies and consulting to over 800 brands.",http://www.visualbox.it/?lang=en,Fashion,"Milan, Lombardia, Italy","Visual Box is in international fashion, beauty, design and lifestyle media monitoring and analysis.","2,744,484",2000-01-01,year,11-50,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",20145,,Closed,2017-05-29,day,,none,For Profit,,,,info@visualbox.it,+39024800815,,,,,,,,,,,,,,,,"Clothing and Apparel, Design",,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisibleLive,https://www.crunchbase.com/organization/visiblelive,"VisibleLive let's you to show messages and photos from Twitter and Instagram related to your #Event  Customize your wall with colors, background, logos, animations and more.  Create #engagement with your #guests, give visibility to your partners.  Thanks to our panel you can show the entire flow or manually select the best contributes from audience.",https://www.visiblelive.com/,Software,"Rome, Lazio, Italy","VisibleLive let's you to show messages and photos from Twitter and Instagram related to your #Event Customize your wall with colors, backg","3,740,289",2011-01-01,year,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,https://twitter.com/visiblelive,https://www.facebook.com/VisibleLive?fref=ts,https://www.linkedin.com/company/3174706,,393333163033,,,,,,,,,,,,,,,,Software,,,,,,,,,,,,,,,$1M to $10M,,,,,,,,,,,,,,,,,,,
VirtualCom Interactive,https://www.crunchbase.com/organization/virtualcom-interactive,,http://www.virtualcom.it/index.php,Information Technology,"Firenze, Toscana, Italy",A leader in digital solutions dedicated to the publishing industry,"3,263,223",2008-01-01,year,11-50,356,"European Union (EU), Europe, Middle East, and Africa (EMEA)",50131,,Closed,2013-11-22,day,2013-11-26,day,For Profit,https://www.twitter.com/virtualcomitaly,https://www.facebook.com/miles-33-127898313954129,https://www.linkedin.com/company/virtualcom-interactive,,,,,,,,,,,,,,,,,,Information Technology,,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINTAG,https://www.crunchbase.com/organization/vintag,"Vintag is a mobile social application dedicated to the ""Vintage"" universe. Vintag is a free and secure platform where you can buy and sell Vintage items. Vintag is a social network: in addition to selling or buying you can also know other people who have your same passion for Vintage Vintag is a company based in Bologna (north east Italy)",https://www.vintag.store/,"Android, E-Commerce, Fashion, Interior Design, iOS, Mobile Apps","Bologna, Emilia-Romagna, Italy",A mobile social application dedicated to the authentic and quality Vintage,"166,045",2016-07-15,day,11-50,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,https://twitter.com/vintag_store,https://www.facebook.com/vintag.store,https://www.linkedin.com/company/vintag-store/,r.bolognesi@vintag.store,+393924144511,,,,,,,,,,,,,,,,"Apps, Clothing and Apparel, Commerce and Shopping, Design, Mobile, Platforms, Real Estate, Software",2,"Francesca Tonelli, raffaello bolognesi",4,Seed,2019-10-25,130000,EUR,144043,Seed,,,,,,Less than $1M,,,,,,,130000,EUR,144043,Seed,260000,EUR,299180,260000,EUR,299180,"HATCHER+, Doorway, Fashion Technology Accelerator Milan",1,3
Vinoled,https://www.crunchbase.com/organization/vinoled,"An innovative startup born in Lecce in May 2014 realizing technological kit for bags. The kit is characterized by LED light device and IOT applications like GPS and wireless charge. In addition to this, we are launching our brand www.lonbag.com Two companies coping with production of the kit and are MACNIL - GRUPPO ZUCCHETTI resonsible for the development of the platform and COING srls coping with the hardware part. ----------- Macnil is an informatics, electronics and telecommunication company. It is specialized in projecting integrated wireless/web system and telecontrol through GSM/GPRS/GPS infrastructure. Macnil creates wireless/web solutions for managing informatics system, business software, and GSM/GPRS/GPS telecontrol software. Macnil builds wireless/web solutions accessible via internet through web browser, cellular phones, smartphone, and industrial PDA. Furthermore, Macnil develops client applications on mobile phones for business world as well as consumer needs, using innovative technologies (E.g. Wi-Fi, Bluetooth and RFID). Thanks to the know-how and the experience made during the years, Macnil can offer innovative and wide solutions. Besides, Macnil is able to module selected services and certified products addressed to several markets and business sections. (Website http://www.macnil.it) COING is offering complete life cycle software development. We work with clients covering all phases of software development, from inception (requirements, analysis and design), to production release (development, testing and maintenance).  Specialized in web development using Java, PHP and JavaScript, but can accommodate other specifications. We are pushing the latest industry trends and always use best practices, such as high-level object oriented design, test-driven development, continuous integration, and customer acceptance testing. We'll never deliver unmaintainable a spaghetti code mess to a customer! You come to us for solutions not problems down the road. (Website https://coingdevelopment.com) ------------- WON CONTESTS AND CALLS FOR PROPOSAL • Disegni +3 ( UnionCamere ) 2017 national contest for granting concessions to companies for the development of designs - Grant won € 50K . • Valore Assoluto 2.0 ( Chamber of Commerce of Bari ) 2014 - ""​ Regional Call for the development of innovative ideas of young Apulian startups""​ . Grant won : 60K Euros . • Disegni +2 ( UnionCamere ) 2015 national contest for granting concessions to companies for the development of designs - Grant won € 40K . • Export LAB Puglia , (Export Plan for Convergence regions of Campania , Calabria , Puglia and Sicily) , to promote the internationalization of SMEs and promoting the image of Italian products in the world , in collaboration with ICE Agency . Grant won in services worth € 6K . AWARDS: • Award ""Salentinian Entrepreneurs of the year 2017"" by the Chamber of Commerce of Lecce • Mention of the magazine 0 Online Magazine ""Fashion Secrets""​ www.segretidimoda.it, 2015 • Green Business Innovation Award - for the creation of a design model equipped with solar cells to allow the charging power supply integrated in the bag, A.R.T.I. Puglia, Consulting Report by CETMA Brindisi, 2015 • ""The Battle of Ideas""​, Marketing and Ninja Ninja Academy, non-traditional contest for submitted their own to the rhythm of rap pitch, Prize won: e-commerce services with Prestashop platform, Milano 2015 • Mention the magazine IO DONNA, 2015 service on innovative projects in Puglia • Prize ""Exceptionally Creative Woman""​ ITWIIN Italian Association of Women Innovators and Inventors, for the development of project ideas of Italian entrepreneurs, Ancona, 2014, • Finalist in ""StartCup Apulia""​, to transform innovative ideas into business through design assistance activities and cash prizes, Bari, 2014",http://www.vinoled.com,"Fashion, Information Technology","Lecce, Puglia, Italy",Vinoled offers a kit with LED light device and IOT applications like GPS and wireless charge.,"302,015",2014-04-10,day,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,2019-01-01,year,For Profit,https://twitter.com/Vin_Oled,https://www.facebook.com/vinoled/,https://www.linkedin.com/company/10782188/,info@vinoled.com,0039-391-1715389,5,,,,,,,,,,,,,,,"Clothing and Apparel, Design, Information Technology",4,"Gabriele Rescio, Raffaella Ferreri, Salvatore Modeo, Vanessa Coppola",2,Seed,2017-05-03,130000,EUR,141549,Seed,,,,,,,,,,,,,130000,EUR,141549,Seed,190000,EUR,208648,190000,EUR,208648,,,
